jalon,km_boundary,km_cross,delta_km,dist_m,acces,road_type,road_name,way_id,lat_cross,lon_cross
87,217.5,217.67028535444948,0.1702853544494758,168.68750217224027,cross,unclassified,,111530768,47.04552046042688,5.819022762561302
88,220.0,220.0,0.0,0.0,,,,,47.06203096236815,5.830517837275846
89,222.5,221.9276758243131,-0.5723241756869015,549.315039914982,cross,tertiary,D 441,131405374,47.075927639471004,5.844307049338757
90,225.0,225.0,0.0,0.0,,,,,47.096395524408194,5.857167472248232
91,227.5,227.69865000871965,0.19865000871965321,190.9186576758878,cross,residential,Rue du Chatelot,183267027,47.11349944428229,5.876629930535286
91,227.5,228.31804433027918,0.8180443302791787,780.5336337607368,cross,tertiary,Rue Jouffroy d'Abbans,317500233,47.11799288380719,5.880914990111265
92,230.0,229.0537456642875,-0.9462543357124957,910.4081499905607,cross,tertiary,Rue Jouffroy d'Abbans,317500233,47.12434917924721,5.883298845347219
92,230.0,229.15000968088162,-0.8499903191183762,814.1595551314272,cross,tertiary,Rue Jouffroy d'Abbans,1328508206,47.125103138249116,5.883924166794292
92,230.0,229.5152673607644,-0.4847326392356024,473.5370310533702,cross,tertiary,D 107,1328508207,47.12804999975507,5.885545161163908
92,230.0,229.55086693620396,-0.44913306379604023,439.9207981893752,cross,tertiary,D 107,421841925,47.12835174351188,5.885701961450865
93,232.5,232.58324645669416,0.08324645669415531,82.72323110278617,cross,residential,Chemin du Vigney,310219915,47.151563640856715,5.901159351107828
93,232.5,232.96959815423477,0.4695981542347738,460.3386443390462,cross,service,,448774808,47.15465971044866,5.903299698549295
93,232.5,233.0725653681465,0.5725653681465133,511.8425703731304,cross,residential,Chemin du Bas des Vignes,680082429,47.155335357718215,5.902369101523544
93,232.5,233.0822265630066,0.5822265630065999,517.4622419033586,cross,residential,Rue des Résistants,421483688,47.15539874938427,5.90228172382168
93,232.5,233.13468949159895,0.634689491598948,501.6076574985797,cross,residential,Rue des Résistants,224615395,47.15532050990942,5.901599058628769
93,232.5,233.15744521091085,0.6574452109108506,514.4540864983106,cross,tertiary,Route de Quingey,421483697,47.15544801531712,5.9013636640299385
93,232.5,233.37432498739605,0.8743249873960508,726.8257425295524,cross,residential,Rue des Richets,224615402,47.15733911372924,5.901844470132021
93,232.5,233.42133136494212,0.9213313649421195,773.4100653392526,cross,tertiary,Rue du Centre,306331238,47.15776087457783,5.901821834480317
93,232.5,233.42304034599374,0.9230403459937406,774.50233489984,cross,residential,Rue de l'Église,1453734868,47.157769697675676,5.90184034146605
93,232.5,233.50888860427034,1.0088886042703393,830.8689589743291,cross,residential,Rue de l'Église,88208198,47.15820105930429,5.9027799958089435
93,232.5,233.61024996675187,1.1102499667518657,891.3913100168671,cross,residential,Rue de la Pature,310219918,47.15857980984426,5.903999387791292
93,232.5,233.63029788635234,1.1302978863523379,908.8569264796967,cross,residential,Chemin de la Planche Ronde,92678532,47.15870844536648,5.904185112439923
93,232.5,233.6643379315059,1.1643379315059121,938.7681254298682,cross,residential,Rue du Chêne Blanc,306331239,47.158927092138704,5.904500221023419
94,235.0,233.9509725837567,-1.049027416243291,976.6722055914022,cross,residential,Chemin de la Planche Ronde,92678532,47.160966893234615,5.906639303646825
94,235.0,234.3896404154442,-0.6103595845557948,579.4067212776746,cross,service,,680082426,47.16458352341065,5.906513626890037
94,235.0,234.45110469734868,-0.5488953026513173,521.1055346048554,cross,unclassified,,310282101,47.16513063156544,5.906423368349025
94,235.0,235.0798953992413,0.07989539924130895,72.99253458385253,cross,tertiary,Route de Boussières,842827757,47.17035856042403,5.908032673498234
94,235.0,235.10694761633107,0.10694761633106964,96.77215516238331,cross,tertiary,Route de Boussières,266133477,47.17057878832995,5.907891623543554
94,235.0,235.28048093789513,0.28048093789513473,251.0208083061206,cross,tertiary,Route de Boussières,266133479,47.17168519171722,5.906294377824295
94,235.0,235.46860008171512,0.4686000817151239,364.02856736927123,cross,unclassified,Chemin de Busy,33649434,47.17259843023883,5.905635652969055
94,235.0,235.77406102473967,0.774061024739666,159.81352698076725,cross,service,Chemin de Halage,34627391,47.17099633537752,5.908836934004732
95,237.5,237.13042530972092,-0.3695746902790802,369.1823243588064,cross,unclassified,Chemin de Halage,685360428,47.170926384869226,5.9258041535688095
95,237.5,237.5075338329591,0.007533832959097708,7.533882220823666,cross,unclassified,Chemin de Halage,227191064,47.171634527091655,5.9306758448207795
95,237.5,238.48262645941548,0.982626459415485,974.7654126224182,cross,unclassified,Chemin du Moulinot,421102642,47.17552592556755,5.942120301451433
96,240.0,239.05368132735518,-0.9463186726448214,934.5808560309819,cross,unclassified,Chemin de Halage,33899142,47.17981037978633,5.946178020425588
96,240.0,239.2268729819035,-0.7731270180964884,767.0155098177878,cross,unclassified,Chemin de Halage,996563822,47.180649271233925,5.948055132776699
97,242.5,241.55288291075112,-0.9471170892488772,648.5402491243526,cross,residential,Rue des Gigoulettes,1299075927,47.194190583899946,5.962157018467231
97,242.5,241.67795575945908,-0.8220442405409187,571.7604309013062,cross,residential,Rue des Gigoulettes,35021612,47.19505114261865,5.96321175936084
97,242.5,241.7437540431416,-0.7562459568584075,594.9093879602293,cross,residential,Rue René Paillard,421483675,47.19561891834487,5.963040554694938
97,242.5,241.76547420431785,-0.7345257956821456,574.9261622967236,cross,service,,1025513276,47.19565035168556,5.963322270675695
97,242.5,241.8277495868373,-0.6722504131626863,520.0555872914205,cross,residential,Rue des Jonchets,32571944,47.19577235035101,5.964119780170922
97,242.5,241.8922798398258,-0.6077201601742104,475.2311597133232,cross,service,,1025513280,47.19603780158503,5.9648792656460525
97,242.5,242.0054107588507,-0.49458924114929914,371.2360170170468,cross,residential,Rue René Paillard,996563817,47.19580894179064,5.966229612717344
97,242.5,242.15131467353922,-0.34868532646078165,270.7176152232598,cross,unclassified,Rue René Paillard,35021611,47.19600285166241,5.967946850895149
97,242.5,242.2021383362736,-0.297861663726394,266.8137030807797,cross,primary,Rue de Lyon,534150239,47.19628983065982,5.96842892751224
98,245.0,244.57864204598684,-0.42135795401316045,411.40600532936793,cross,tertiary,Chemin de la Maltournée,33723980,47.19958034011234,5.993617845955143
98,245.0,244.94507446496576,-0.05492553503424347,54.92562493969885,cross,tertiary,Chemin de la Maltournée,421483681,47.200928227338146,5.997977325359726
98,245.0,245.08794256337714,0.08794256337714046,86.99368674357022,cross,tertiary,Route de Levier,32234354,47.20196280216821,5.99907569123183
98,245.0,245.10749340336798,0.10749340336798241,105.72370200706112,cross,residential,Chemin du Sinaï,307496362,47.202131897642914,5.999146602237352
98,245.0,245.17654544067824,0.17654544067823963,174.66952704905367,cross,residential,Chemin du Sinaï,421483692,47.20264618106549,5.999657813907635
98,245.0,245.5254518808119,0.525451880811886,523.4975668612905,cross,residential,Chemin du Sinaï,146457795,47.20523899038449,6.00225898712766
98,245.0,245.74642718775792,0.7464271877579165,720.1960469150489,cross,tertiary,Rue de Besançon,39950527,47.20619477587302,6.004697846077105
98,245.0,245.81980740927477,0.8198074092747731,779.0558968408816,cross,residential,Rue de l'Étang,1171843568,47.206439632420576,6.005461207760968
98,245.0,245.8359958623475,0.8359958623474881,784.444691945559,cross,service,,1079315489,47.206380110859044,6.005656778605999
98,245.0,246.05829701703553,1.0582970170355281,868.7790460203776,cross,residential,Rue de la Pisseure,307496364,47.20549115225448,6.008147448579351
98,245.0,246.0583893171075,1.0583893171074976,868.8167296117618,cross,residential,Rue de la Pisseure,307496366,47.205490692728524,6.008148466101114
98,245.0,246.10146967662158,1.1014696766215764,905.305788872266,cross,residential,Rue de la Cascade,421483677,47.20582089402984,6.008409087562188
99,247.5,246.45145627895434,-1.048543721045661,982.0998731106167,cross,residential,Chemin de Maillot,1188176252,47.20565549716143,6.01205816058497
99,247.5,246.48237954914313,-1.0176204508568674,963.4905425581537,cross,service,,1079442912,47.20555641006552,6.012419610661108
99,247.5,246.4996799164459,-1.0003200835541008,956.1078498952317,cross,service,,37300102,47.20546767552587,6.012607727885162
99,247.5,246.50523868766808,-0.9947613123319172,953.7901924236136,cross,residential,Chemin de Maillot,842382834,47.205439164281174,6.012668171723906
99,247.5,246.6396419391014,-0.8603580608985908,825.4290258309117,cross,residential,Chemin de Maillot,339635744,47.20591990723246,6.014226181068612
99,247.5,246.77944775183317,-0.7205522481668254,686.9932936995348,cross,residential,Chemin des Mercureaux,42380419,47.20644026622309,6.015910684616975
99,247.5,246.79006494391865,-0.7099350560813491,676.5048182469375,cross,service,,285228390,47.20647961391909,6.016038743482136
100,250.0,249.4368462746259,-0.563153725374093,526.3606856451917,cross,unclassified,Chemin des Mercureaux,339635745,47.216500834926045,6.04430972169132
100,250.0,249.67972077718287,-0.3202792228171347,303.04316500218545,cross,unclassified,Chemin de la Chapelle des Buis,37300559,47.21812624733735,6.0462648827327525
100,250.0,249.707087267421,-0.29291273257899775,279.8544309334641,cross,unclassified,Chemin de la Chapelle des Buis,36381535,47.218123015284434,6.04662080407585
100,250.0,249.90457616160793,-0.09542383839206536,95.42371626369278,cross,unclassified,Chemin du Fort,36381531,47.219081609946095,6.048635545369895
100,250.0,249.90544637980298,-0.09455362019701852,94.55349686343692,cross,service,,1079460517,47.219084685966195,6.048646140550242
100,250.0,250.62211214260333,0.6221121426033278,436.0040771952011,cross,tertiary,Route des Buis,47081347,47.216400356384334,6.053481977846652
100,250.0,250.8943511626006,0.8943511626006,689.8460580457825,cross,tertiary,Route des Buis,229813723,47.21525525887556,6.05656869083999
100,250.0,250.91927531633834,0.9192753163383429,708.8955447218677,cross,tertiary,D 143,47081349,47.21525002227668,6.056898596569171
101,252.5,252.61924872041735,0.11924872041734602,118.16814259125721,cross,unclassified,Chemin des Glacières,65423618,47.22421893221415,6.073317223756778
101,252.5,252.62510127639624,0.12510127639623647,123.93778012249615,cross,unclassified,Chemin des Glacières,842382796,47.22426089816957,6.0733635367611525
101,252.5,252.7180896956589,0.2180896956589038,214.00625920597145,cross,secondary,D 571,4962037,47.224960907356085,6.074000151226014
101,252.5,252.72878610420523,0.22878610420522705,223.33435357274624,cross,residential,Rue de Montfaucon,32825959,47.22503720064722,6.074057779575616
101,252.5,252.8270057274195,0.32700572741950396,317.5283822475022,cross,residential,Rue de Montfaucon,1109657537,47.22551362602099,6.075144053383874
101,252.5,252.9562505337039,0.45625053370389423,446.4235701145725,cross,service,,182673491,47.22627019884947,6.076443384980602
101,252.5,253.21777479045582,0.7177747904558203,706.6427617087271,cross,residential,Rue de Montfaucon,611893732,47.22772292394877,6.079160049934427
101,252.5,253.25316526978125,0.753165269781249,737.5485142978861,cross,residential,Allée de la Combe de Courbot,421361552,47.227789749635036,6.079618283211678
101,252.5,253.26424943324864,0.7642494332486365,741.4602941006533,cross,tertiary,Route de la Vierge,218664610,47.227741462354906,6.0797461978772365
101,252.5,253.2750736691854,0.7750736691853888,750.931068555149,cross,tertiary,Rue du Comté de Montbéliard,938807893,47.22782681988514,6.079804493332163
101,252.5,253.34183997163967,0.8418399716396721,811.0975730447609,cross,service,,578472762,47.22837918178513,6.080151188567263
101,252.5,253.3779272832026,0.8779272832026095,844.0308663600515,cross,residential,Rue de Rochefort,36865003,47.22867773442692,6.080338577991366
101,252.5,253.49636578452592,0.9963657845259206,958.9492539381996,cross,residential,Chemin de Belvoir,133405662,47.22950648366012,6.081276528170749
102,255.0,253.85128691977062,-1.1487130802293848,968.2673781609267,cross,residential,Rue de Rochefort,36865003,47.23197507200002,6.0841968773333654
102,255.0,254.0700077001529,-0.9299922998471004,756.5902095125355,cross,residential,Rue de Lazerolle,485960598,47.23323809245164,6.08639207169448
102,255.0,254.20814228102992,-0.7918577189700784,691.2966596804035,cross,tertiary,Rue de la Pérouse,938807892,47.23349971940627,6.087382980428809
102,255.0,254.34439576498593,-0.6556042350140672,603.8318126071769,cross,tertiary,Rue de la Pérouse,115626539,47.234678236235965,6.086952744522466
102,255.0,254.36281379181628,-0.6371862081837207,595.6020590549518,cross,tertiary,Rue de la Pérouse,938807891,47.234830786875676,6.086861573751345
103,257.5,257.07924339492024,-0.42075660507975954,379.87661139112646,cross,residential,Rue des Vignes,58743663,47.24538436750172,6.116509220088978
103,257.5,257.7662677118584,0.26626771185840425,254.39793824695442,cross,service,Rue de Nancray,131666151,47.24824085964859,6.1235389493183945
103,257.5,257.982977732563,0.48297773256297205,233.05071911193494,cross,residential,Rue de la Côte de Joux,525711600,47.24653871625608,6.122911016297269
103,257.5,258.01063856141735,0.5106385614173519,257.38258475503596,cross,tertiary,Rue de la Maltière,525711601,47.24631959525889,6.123084487086713
103,257.5,258.01400861791615,0.5140086179161472,260.2085959368487,cross,unclassified,Rue de l'École,525711603,47.24630159768972,6.123111640310835
103,257.5,258.24570759350536,0.7457075935053581,426.6287243192092,cross,unclassified,Rue de l'école,105293354,47.247096874768054,6.125880716718799
103,257.5,258.6263037156956,1.1263037156955988,775.8152934329214,cross,unclassified,Rue des Landes,680568450,47.24813585590592,6.130538451841428
104,260.0,260.0,0.0,0.0,,,,,47.25778961908044,6.140967047638441
105,262.5,262.5,0.0,0.0,,,,,47.262769523436496,6.168442681715487
106,265.0,265.0,0.0,0.0,,,,,47.27088677017992,6.194119275338363
107,267.5,267.5,0.0,0.0,,,,,47.285807056712834,6.207447694970202
108,270.0,270.35215806104077,0.3521580610407682,340.8290669285031,cross,secondary,D 30,41475430,47.29358981920563,6.238316496829529
108,270.0,270.76703319939367,0.7670331993936657,726.8429724617596,cross,service,,708233239,47.29551366737969,6.2425824449197895
109,272.5,271.3748557905536,-1.1251442094463755,985.8985643424705,cross,service,,708233239,47.29856610678093,6.248873940471355
110,275.0,275.0,0.0,0.0,,,,,47.31592557166692,6.284909674427415
111,277.5,277.5,0.0,0.0,,,,,47.323441546840655,6.314602347493088
112,280.0,280.0,0.0,0.0,,,,,47.33346831335015,6.3388164282709205
113,282.5,281.44608352596805,-1.0539164740319507,861.2350434413139,cross,tertiary,Route de Bretigney,708131361,47.33182815466328,6.35411276800508
114,285.0,284.1242494183087,-0.8757505816913067,335.7113568363638,cross,primary,D 50,199482968,47.34168220338766,6.380652478811127
114,285.0,284.15787484605477,-0.8421251539452328,345.8548460899478,cross,tertiary,D 19e,176677410,47.34192330097593,6.380918880026025
114,285.0,284.15788442087563,-0.8421155791243677,345.86384727908234,cross,service,,1443644260,47.34192338489507,6.38091885155346
114,285.0,284.15834341937966,-0.841656580620338,346.2953830688234,cross,tertiary,D 19e,421647934,47.341927407817266,6.380917486633427
114,285.0,284.5751474602887,-0.4248525397113099,164.8676589072013,cross,tertiary,D 19e,708130804,47.340737817842516,6.382814610522509
115,287.5,287.5,0.0,0.0,,,,,47.351962986495444,6.393353157391019
116,290.0,290.0,0.0,0.0,,,,,47.35909539264811,6.423056205504903
117,292.5,291.48247641549455,-1.0175235845054544,923.4081214216874,cross,residential,Chemin Bellevue,103386617,47.36553074281404,6.436924946736636
117,292.5,291.50162013658775,-0.9983798634122536,909.6842156354895,cross,residential,Chemin Bellevue,103386622,47.36570123993861,6.436959774556616
117,292.5,291.52624786810503,-0.9737521318949689,888.3611750446458,cross,tertiary,Rue Principale,1413062220,47.365920802979346,6.436918956126855
117,292.5,291.6174894128791,-0.8825105871209189,811.7817643699726,cross,tertiary,Rue Principale,421648891,47.36623413028856,6.435825594358868
117,292.5,291.64576763541186,-0.8542323645881424,784.6080230748627,cross,service,,793489830,47.36645411206412,6.435661106552306
117,292.5,291.7514707007606,-0.7485292992394079,707.2850643475025,cross,tertiary,D 319,26315151,47.367397136363714,6.435793427272743
117,292.5,291.77270780607245,-0.7272921939275534,693.2201420517752,cross,tertiary,D 319,26315152,47.367586397727266,6.435831279545453
117,292.5,291.7829909342782,-0.7170090657218111,686.5423523072179,cross,primary,Route Nationale,81889965,47.36767803916508,6.435849607833016
117,292.5,291.80221810600756,-0.6977818939924418,670.0607402251109,cross,primary,Route Nationale,421648887,47.367731562499976,6.43560937500012
117,292.5,291.8168824485172,-0.6831175514827805,657.4864073664284,cross,primary,Route Nationale,1413062219,47.3677727920641,6.435424874270375
117,292.5,291.8681055146964,-0.631894485303576,607.1976545657675,cross,unclassified,,421648889,47.368061496171514,6.434894865237366
117,292.5,292.06206864232877,-0.43793135767123204,416.2973433392618,cross,service,,250745763,47.369228091494165,6.43298294731281
117,292.5,292.23887524925755,-0.26112475074245367,252.33417771094895,cross,residential,Rue Principale,421648892,47.370211592356675,6.4311841401274
117,292.5,292.3034503068238,-0.19654969317622317,188.41311097691724,cross,residential,Place du Coinot,250745762,47.370759017806215,6.430902495929089
117,292.5,292.4545093818752,-0.04549061812480204,45.49062194004714,cross,residential,Rue Principale,208681270,47.371852737710306,6.429819433577179
117,292.5,292.69143387307025,0.1914338730702525,156.55907282918923,cross,residential,Rue du Moulin,535328167,47.37346013843416,6.430817646619224
117,292.5,293.3851108354226,0.8851108354226085,817.4511497077186,cross,unclassified,,375419011,47.37712052072731,6.4378773270055225
117,292.5,293.56246259442094,1.0624625944209356,991.8051263512964,cross,unclassified,,421840288,47.37791256029259,6.439921736823613
118,295.0,293.93886502346817,-1.0611349765318323,984.6971003627651,cross,unclassified,,421840288,47.37971438478789,6.444084412528493
118,295.0,294.99846900903805,-0.0015309909619531936,1.530990751902277,cross,unclassified,,127702459,47.38804388378374,6.448478058108132
118,295.0,295.90460216220987,0.9046021622098692,761.266796546292,cross,tertiary,D 271,375419005,47.39417050261124,6.44391989478449
119,297.5,296.96602408745,-0.5339759125499768,455.99795259691217,cross,tertiary,D 271,375419005,47.40101361388896,6.452186169277697
119,297.5,297.4815146656213,-0.018485334378681273,18.485338853735716,cross,secondary,D 26,35202734,47.40435086035448,6.449089631276653
119,297.5,297.84506315552846,0.34506315552846445,310.02844186298245,cross,secondary,D 26,1413062217,47.40729054278768,6.449335610210699
119,297.5,297.84664537798056,0.3466453779805647,311.28829970802707,cross,unclassified,,522543504,47.40730243228907,6.449325236767228
119,297.5,297.84703548504376,0.3470354850437616,311.4999088631995,cross,secondary,D 26,421840260,47.40730454535562,6.449321098678572
120,300.0,300.0,0.0,0.0,,,,,47.42056202755345,6.451608666688162
121,302.5,301.5192104067371,-0.980789593262898,924.5073496302763,cross,tertiary,Grande Rue,1413062210,47.43291390271212,6.452861187538537
121,302.5,301.66643512085324,-0.8335648791467634,813.7294342626063,cross,residential,Rue des Moulins,31022949,47.43395034109591,6.4537416098173495
122,305.0,305.34503676675166,0.3450367667516616,290.20422648787223,cross,tertiary,D 29,326465482,47.462358949702256,6.462967374255656
122,305.0,305.70761467480713,0.7076146748071324,634.1366005952954,cross,tertiary,D 29,1413062181,47.46262055477308,6.467614011436097
122,305.0,305.80718962351165,0.8071896235116469,733.705622971061,cross,unclassified,,643167009,47.46280002304767,6.468911705113918
122,305.0,305.8228163001056,0.8228163001056146,749.3314861936274,cross,unclassified,,271418860,47.4628281876887,6.469115357133679
123,307.5,307.5,0.0,0.0,,,,,47.47667777105008,6.476506650969562
124,310.0,310.02887112404807,0.028871124048066577,28.871140926607296,cross,service,,1189310377,47.49485269984502,6.49539083558465
124,310.0,310.0818828971171,0.0818828971171115,81.82717116328968,cross,residential,Rue des Vitres,87048833,47.49508514092456,6.496006048146536
124,310.0,310.2210816017378,0.2210816017378079,216.97895829423865,cross,tertiary,Grande Rue,1413062176,47.496019393273336,6.497218516890373
124,310.0,310.32481417118663,0.32481417118663103,315.81398663805436,cross,residential,Rue des Louvières,221349508,47.49683020803601,6.497879747384847
124,310.0,310.3249485659507,0.32494856595070587,315.83365534524967,cross,tertiary,Grande Rue,616053645,47.49683114245284,6.49787861273584
124,310.0,310.5216917693605,0.5216917693604728,457.3944015309847,cross,tertiary,Grande Rue,421840263,47.498498970357254,6.497483791332713
124,310.0,310.5576112722993,0.5576112722993116,486.4704892349603,cross,residential,Rue de la Vignotte,221349497,47.49881240877684,6.497371605851231
124,310.0,310.64782467022155,0.6478246702215529,575.8176711909981,cross,residential,Rue de l'Échelet,87048834,47.49952003230766,6.497956706153798
125,312.5,312.49964100308625,-0.0003589969137465232,0.35899674903495643,cross,residential,Rue de la Motte,775681750,47.51149451390568,6.513173270979406
125,312.5,312.7171330662818,0.21713306628180362,214.04583508995586,cross,residential,Rue de la Motte,160315424,47.5122659027854,6.515789444487991
125,312.5,312.826895354816,0.3268953548159743,299.62736349731335,cross,residential,Rue de la Libération,160315408,47.51298222411243,6.516504826098903
125,312.5,312.9710616914478,0.47106169144780097,382.28929345766045,cross,tertiary,Rue de la Libération,330693203,47.514236456465184,6.516249771384851
125,312.5,312.9794727696557,0.479472769655672,387.50094786066705,cross,residential,Rue du Pré Sous la Ville,221349506,47.51424,6.516356744158416
125,312.5,313.01398754449286,0.5139875444928634,421.3374107777232,cross,tertiary,Rue du Château,330693204,47.514452531953225,6.516685115031611
125,312.5,313.04825266029076,0.5482526602907569,436.5362269258184,cross,tertiary,D 126,1493543256,47.51439467009972,6.517096456710818
125,312.5,313.1136224847044,0.6136224847044218,484.3999051455657,cross,tertiary,D 126,160315505,47.51441778508122,6.517960675775283
126,315.0,314.3954107159392,-0.6045892840608076,497.32035047146644,cross,tertiary,D 126,160315505,47.51743662724704,6.533180422880985
126,315.0,314.53463966243197,-0.4653603375680291,416.02080199113027,cross,tertiary,Rue du Val,1493543262,47.5163286430395,6.534043998807447
126,315.0,314.87470986874183,-0.12529013125816846,124.42838975498535,cross,residential,Rue du Pont Brisot,222446579,47.51582984056325,6.538076651828224
126,315.0,314.96330063730034,-0.03669936269966456,36.69934475072148,cross,tertiary,Rue du Val,524232094,47.51618283573853,6.539123946107547
126,315.0,315.1048534311616,0.10485343116158674,102.25834616612232,cross,tertiary,Rue de la Madeleine,1110711000,47.51690276210359,6.540605630441935
126,315.0,315.1936225863605,0.19362258636050456,190.71789993682776,cross,residential,Rue du Breuil,1110710992,47.517417134657876,6.541504357810735
126,315.0,315.3200529447698,0.32005294476982726,263.4892295066256,cross,residential,Rue du Breuil,222446578,47.518230946153835,6.5416071615384945
126,315.0,315.44465736884683,0.4446573688468334,311.0283343696572,cross,tertiary,Rue du Mont,524232093,47.51891974251427,6.541015883314282
126,315.0,315.5243820711063,0.5243820711062881,369.23822155917406,cross,residential,Chemin de la Vieille Vie,524232090,47.51950134936024,6.54086352122907
126,315.0,315.8388168705049,0.8388168705048997,656.2819362003602,cross,tertiary,D 309,1493543261,47.5221437183691,6.540758465555809
126,315.0,315.9693183874551,0.9693183874550755,781.0171231544737,cross,tertiary,D 309,368001710,47.5231949115923,6.5415304009197435
127,317.5,317.47771378753197,-0.022286212468031863,22.205213223351457,cross,tertiary,D 309,368001710,47.52930742331383,6.558839757841296
127,317.5,318.29958747745854,0.7995874774585445,598.9234064809631,cross,tertiary,Rue de Vellechevreux,206268031,47.533319355483606,6.564556937844861
127,317.5,318.4658428260704,0.9658428260704,626.3738330250792,cross,tertiary,D 309,368001716,47.53244258999688,6.566117967848598
127,317.5,318.6602730343004,1.1602730343004168,716.5942895793662,cross,tertiary,D 445,160315541,47.531403999999974,6.5681768000000655
128,320.0,319.967390541501,-0.03260945849899599,32.609408655082284,cross,tertiary,D 445,160315541,47.53381491941433,6.58385819177448
128,320.0,320.077458871301,0.07745887130101892,77.20636712056799,cross,tertiary,Rue de Courbenans,800424595,47.5334696722818,6.585228261255632
128,320.0,320.4109631763353,0.410963176335315,337.30200698062777,cross,tertiary,D 256,492796336,47.534060964767065,6.588721091710105
129,322.5,321.93756469321045,-0.5624353067895527,516.0520355732508,cross,residential,Rue des Blanchards,328907475,47.543966893560324,6.600500850851213
129,322.5,321.9908643622834,-0.5091356377166107,465.1296704098573,cross,residential,Rue des Champs Gresons,183720030,47.54435326587122,6.600886857406573
129,322.5,322.7375914310176,0.23759143101761993,237.1301130219456,cross,tertiary,Grande Rue de Corcelles,154533158,47.54812663020702,6.608199152497572
129,322.5,323.2770377181118,0.7770377181117851,729.5706163232137,cross,residential,Rue de la Côte,205323303,47.547351394024204,6.615008025132375
129,322.5,323.33261127400704,0.8326112740070357,784.3370917960932,cross,residential,Rue du Nod,205323305,47.54743793085535,6.615735993215961
130,325.0,323.8715661980481,-1.1284338019519282,795.5918595575913,cross,tertiary,Grande Rue de Corcelles,154533158,47.547072533246954,6.622576734349352
130,325.0,324.5337139438991,-0.46628605610089835,228.63263827102944,cross,tertiary,Grande Rue de Corcelles,160315398,47.545280130147816,6.6309611006786
131,327.5,326.6026125517309,-0.8973874482691144,775.5040924193305,cross,secondary,D 96,1148057643,47.55284980231273,6.646571186123642
131,327.5,326.9898913371997,-0.5101086628002918,464.3869149656553,cross,tertiary,D 129,160315523,47.553156297576464,6.651391665474768
131,327.5,327.0606753599842,-0.43932464001579774,407.04348959122916,cross,tertiary,D 129,183720016,47.55378296987453,6.6515573969916115
131,327.5,327.23576881946553,-0.26423118053446615,254.51877861362476,cross,service,,183720112,47.55491038330278,6.652831173536672
131,327.5,327.4637621191959,-0.0362378808040944,36.237879027929374,cross,tertiary,Grande Rue,160315415,47.555940474390184,6.655334490561958
131,327.5,327.78339987904457,0.2833998790445662,278.38657296468716,cross,residential,Impasse du Pré Au Clair,327569051,47.55777108968137,6.6585202043152565
131,327.5,327.80323710719995,0.3032371071999478,293.40030659514156,cross,residential,Rue de la Mairie,160315529,47.55794635073792,6.658561922413071
131,327.5,327.90156252871003,0.4015625287100306,360.4322524567984,cross,residential,Rue de la Mairie,1102768867,47.558729376022846,6.6586305264807235
131,327.5,327.93058829788373,0.4305882978837303,389.2648919177525,cross,residential,Chemin du Château d'Eau,327569047,47.55892207135922,6.65888869970873
131,327.5,328.0744328691816,0.5744328691815781,523.7230805542819,cross,unclassified,,796237380,47.55952605845278,6.660571212938199
132,330.0,329.2684403854635,-0.7315596145364793,682.2806180358682,cross,tertiary,,160315437,47.56244430474308,6.6740070857707465
132,330.0,329.2950257401478,-0.7049742598521789,676.0106024430825,cross,tertiary,D 37,518843025,47.56234281551306,6.6743232766746825
132,330.0,329.52002790775424,-0.47997209224575954,463.4231456219491,cross,unclassified,,549345542,47.564051266343824,6.675715938861985
133,332.5,331.91817091710294,-0.5818290828970589,546.109274102959,cross,unclassified,C 1,160315413,47.57949539552525,6.69082907910505
133,332.5,332.3895284181548,-0.11047158184521777,110.4716658461865,cross,unclassified,,112604903,47.58309225026473,6.688466063994365
133,332.5,332.82411804840626,0.32411804840626246,311.2293799642135,cross,unclassified,C 1,160315524,47.58662826910299,6.686493461794027
133,332.5,332.9980697157194,0.49806971571939584,354.7135165638342,cross,primary,Rue des Vieilles Vies,328642224,47.58725018338565,6.6883604383364315
134,335.0,334.0607345234315,-0.9392654765684938,901.6764360165163,cross,primary,D 9,34854994,47.59059774333941,6.701125520870637
134,335.0,334.6372864737903,-0.36271352620968855,336.3311581583795,cross,primary,D 9,632664121,47.59275900020939,6.708104125968435
134,335.0,335.7578531589484,0.7578531589484214,596.3757813876086,cross,primary,D 9,632664123,47.594926351881654,6.719350156288685
134,335.0,335.8647054835654,0.8647054835653876,682.3096992530941,cross,residential,Rue de l'Étang,112800462,47.59433226303622,6.7204701598497465
134,335.0,336.0915005695719,1.091500569571906,880.0295427194985,cross,residential,Rue de Californie,136296549,47.59307130375173,6.722847378172972
135,337.5,336.28652763286743,-1.2134723671325673,981.3823001943251,cross,residential,Rue de l'Étang,112800462,47.59224351731375,6.725117425603347
135,337.5,336.2875433037523,-1.2124566962477275,980.6638938484166,cross,tertiary,Grande Rue,160315460,47.592240017825596,6.725129936273491
135,337.5,336.4311666794522,-1.0688333205478102,942.3314914064348,cross,residential,Rue des Capucines,40115457,47.59171232318145,6.726056923991758
135,337.5,337.31040879909506,-0.18959120090494253,163.17114949788595,cross,unclassified,Rue de la Grande Goutte,92898926,47.595812175374355,6.735059036885565
135,337.5,337.3998196111693,-0.10018038883072222,82.19418767396637,cross,service,,241206468,47.595470501387425,6.736138416071531
